comparison_metric,seed,member_count,cluster_mean,members_json
R3-R2:progress,20262301,12,-9.771309511519277e-09,"[1.612960669472585e-07,-6.00146984441885e-07,0.0,1.7422199016792206e-07,0.0,0.0,0.0,0.0,1.573261498855061e-08,6.969894250641318e-08,4.880928083927927e-08,1.3132374854230022e-08]"
R3-R2:progress,20262302,12,1.530172870263987e-07,"[5.341399011982162e-07,9.181087707865743e-07,0.0,1.364729765862549e-07,0.0,0.0,0.0,0.0,1.043253647914355e-07,2.9723177696894254e-08,6.21398361655423e-08,5.129741709186675e-08]"
R3-R2:progress,20262303,11,-0.07894852856467083,"[2.669304619562496e-07,-2.76625878092851e-07,0.0,0.0,-0.868433953838133,0.0,0.0,5.69965941110695e-08,1.4849157015106584e-08,6.023957788148238e-08,1.7236841065582098e-08]"
R3-R2:progress,20262304,11,3.058200266762996e-08,"[-2.686737017310037e-07,4.2697169688743486e-07,0.0,0.0,0.0,0.0,0.0,8.758030745070755e-08,3.990376540308205e-08,3.42231455396913e-08,1.6396815794017527e-08]"
R3-R2:progress,20262305,12,-1.727918738647638e-08,"[-3.123017908723824e-07,-4.755775586673394e-07,0.0,3.191875731500815e-07,0.0,0.0,0.0,0.0,1.3785593910853322e-07,5.909711509044513e-08,3.6438302708496906e-08,2.7950170844448508e-08]"
R3-R2:progress,20262306,12,6.441597628451905e-08,"[-4.5222139366529746e-09,-2.218279757659758e-07,0.0,9.039016594103444e-07,0.0,0.0,0.0,0.0,6.005663544250694e-08,1.5177351708750564e-08,1.4301533290961288e-08,5.904725264294086e-09]"
R3-R2:progress,20262307,12,6.574741662213057e-08,"[-2.2644174391128757e-07,1.1392063170578837e-07,0.0,6.097899640788995e-07,0.0,0.0,0.0,0.0,8.263404660535656e-08,2.9798020939608705e-08,1.4497321521034223e-07,3.429486483685906e-08]"
R3-R2:progress,20262308,12,1.0663170261585957e-07,"[2.384624232520949e-07,4.047410195884282e-08,0.0,6.846282046835128e-07,0.0,0.0,0.0,0.0,9.202769180038928e-08,1.121896928690802e-07,9.747479146060556e-08,1.432352536578918e-08]"
R3-R2:progress,20262309,11,5.602499333144031e-08,"[5.153941601276912e-07,0.0,-8.7384844138505e-08,0.0,0.0,0.0,0.0,5.531476598985563e-08,9.775618581286949e-08,2.337802562646374e-08,1.1816633227468287e-08]"
R3-R2:progress,20262310,12,-1.7147888016951403e-09,"[2.263973772897998e-07,-4.19253076699988e-10,0.0,-3.595627564578763e-07,0.0,0.0,0.0,0.0,3.0253073268760033e-08,2.0906283926258595e-08,3.642945800574893e-08,2.5418351423667218e-08]"
R3-R2:total_wakes,20262301,12,-0.6666666666666666,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0]"
R3-R2:total_wakes,20262302,12,-0.6666666666666666,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0]"
R3-R2:total_wakes,20262303,11,-0.6363636363636364,"[0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0]"
